ProvinceName,ProvinceID,ProvinceCode,DistrictName,DistrictCode,DistrictID,WardName,Code,WardCode
Bắc Giang,248,,Huyện Tân Yên,1806,1762,Xã Ngọc Châu,12,180612
Bắc Giang,248,,Huyện Tân Yên,1806,1762,Xã Ngọc Vân,15,180615
Bắc Giang,248,,Huyện Tân Yên,1806,1762,Xã Việt Lập,23,180623
Bắc Giang,248,,Huyện Tân Yên,1806,1762,Xã Liên Chung,10,180610
Bắc Giang,248,,Huyện Tân Yên,1806,1762,Xã Ngọc Thiện,14,180614
Bắc Giang,248,,Huyện Tân Yên,1806,1762,Xã Ngọc Lý,13,180613
Bắc Giang,248,,Huyện Tân Yên,1806,1762,Xã Quế Nham,20,180620
Bắc Giang,248,,Huyện Lạng Giang,1808,1760,Thị trấn Kép,1,180801
Bắc Giang,248,,Huyện Lạng Giang,1808,1760,Thị trấn Vôi,2,180802
Bắc Giang,248,,Huyện Lạng Giang,1808,1760,Xã Nghĩa Hòa,11,180811
Bắc Giang,248,,Huyện Lạng Giang,1808,1760,Xã Nghĩa Hưng,12,180812
Bắc Giang,248,,Huyện Lạng Giang,1808,1760,Xã Quang Thịnh,14,180814
Bắc Giang,248,,Huyện Lạng Giang,1808,1760,Xã Hương Sơn,8,180808
Bắc Giang,248,,Huyện Lạng Giang,1808,1760,Xã Đào Mỹ,5,180805
Bắc Giang,248,,Huyện Lạng Giang,1808,1760,Xã Tiên Lục,20,180820
Bắc Giang,248,,Huyện Lạng Giang,1808,1760,Xã An Hà,3,180803
Bắc Giang,248,,Huyện Lạng Giang,1808,1760,Xã Tân Thịnh,18,180818
Bắc Giang,248,,Huyện Lạng Giang,1808,1760,Xã Mỹ Hà,9,180809
Bắc Giang,248,,Huyện Lạng Giang,1808,1760,Xã Hương Lạc,7,180807
Bắc Giang,248,,Huyện Lạng Giang,1808,1760,Xã Dương Đức,6,180806
Bắc Giang,248,,Huyện Lạng Giang,1808,1760,Xã Tân Thanh,17,180817
Bắc Giang,248,,Huyện Lạng Giang,1808,1760,Xã Yên Mỹ,23,180823
Bắc Giang,248,,Huyện Lạng Giang,1808,1760,Xã Tân Hưng,16,180816
Bắc Giang,248,,Huyện Lạng Giang,1808,1760,Xã Mỹ Thái,10,180810
Bắc Giang,248,,Huyện Lạng Giang,1808,1760,Xã Phi Mô,13,180813
Bắc Giang,248,,Huyện Lạng Giang,1808,1760,Xã Xương Lâm,22,180822
Bắc Giang,248,,Huyện Lạng Giang,1808,1760,Xã Xuân Hương,21,180821
Bắc Giang,248,,Huyện Lạng Giang,1808,1760,Xã Tân Dĩnh,15,180815
Bắc Giang,248,,Huyện Lạng Giang,1808,1760,Xã Đại Lâm,4,180804
Bắc Giang,248,,Huyện Lạng Giang,1808,1760,Xã Thái Đào,19,180819
Bắc Giang,248,,Huyện Lục Nam,1805,1965,Thị trấn Đồi Ngô,1,180501
Bắc Giang,248,,Huyện Lục Nam,1805,1965,Thị trấn Lục Nam,2,180502
Bắc Giang,248,,Huyện Lục Nam,1805,1965,Xã Đông Hưng,11,180511
Bắc Giang,248,,Huyện Lục Nam,1805,1965,Xã Đông Phú,12,180512
Bắc Giang,248,,Huyện Lục Nam,1805,1965,Xã Tam Dị,19,180519
Bắc Giang,248,,Huyện Lục Nam,1805,1965,Xã Bảo Sơn,5,180505
Bắc Giang,248,,Huyện Lục Nam,1805,1965,Xã Bảo Đài,4,180504
Bắc Giang,248,,Huyện Lục Nam,1805,1965,Xã Thanh Lâm,20,180520
Bắc Giang,248,,Huyện Lục Nam,1805,1965,Xã Tiên Nha,22,180522
Bắc Giang,248,,Huyện Lục Nam,1805,1965,Xã Trường Giang,23,180523
Bắc Giang,248,,Huyện Lục Nam,1805,1965,Xã Tiên Hưng,21,180521
Bắc Giang,248,,Huyện Lục Nam,1805,1965,Xã Phương Sơn,18,180518
Bắc Giang,248,,Huyện Lục Nam,1805,1965,Xã Chu Điện,8,180508
Bắc Giang,248,,Huyện Lục Nam,1805,1965,Xã Cương Sơn,9,180509
Bắc Giang,248,,Huyện Lục Nam,1805,1965,Xã Nghĩa Phương,17,180517
Bắc Giang,248,,Huyện Lục Nam,1805,1965,Xã Vô Tranh,25,180525
Bắc Giang,248,,Huyện Lục Nam,1805,1965,Xã Bình Sơn,6,180506
Bắc Giang,248,,Huyện Lục Nam,1805,1965,Xã Lan Mẫu,15,180515
Bắc Giang,248,,Huyện Lục Nam,1805,1965,Xã Yên Sơn,27,180527
Bắc Giang,248,,Huyện Lục Nam,1805,1965,Xã Khám Lạng,14,180514
Bắc Giang,248,,Huyện Lục Nam,1805,1965,Xã Huyền Sơn,13,180513
Bắc Giang,248,,Huyện Lục Nam,1805,1965,Xã Trường Sơn,24,180524
Bắc Giang,248,,Huyện Lục Nam,1805,1965,Xã Lục Sơn,16,180516
Bắc Giang,248,,Huyện Lục Nam,1805,1965,Xã Bắc Lũng,3,180503
Bắc Giang,248,,Huyện Lục Nam,1805,1965,Xã Vũ Xá,26,180526
Bắc Giang,248,,Huyện Lục Nam,1805,1965,Xã Cẩm Lý,7,180507
Bắc Giang,248,,Huyện Lục Nam,1805,1965,Xã Đan Hội,10,180510
Bắc Giang,248,,Huyện Lục Ngạn,1803,1966,Thị trấn Chũ,1,180301
Bắc Giang,248,,Huyện Lục Ngạn,1803,1966,Xã Cấm Sơn,4,180304
Bắc Giang,248,,Huyện Lục Ngạn,1803,1966,Xã Tân Sơn,27,180327
Bắc Giang,248,,Huyện Lục Ngạn,1803,1966,Xã Phong Minh,17,180317
Bắc Giang,248,,Huyện Lục Ngạn,1803,1966,Xã Phong Vân,18,180318
Bắc Giang,248,,Huyện Lục Ngạn,1803,1966,Xã Xa Lý,30,180330
Bắc Giang,248,,Huyện Lục Ngạn,1803,1966,Xã Hộ Đáp,8,180308
Bắc Giang,248,,Huyện Lục Ngạn,1803,1966,Xã Sơn Hải,22,180322
Bắc Giang,248,,Huyện Lục Ngạn,1803,1966,Xã Thanh Hải,28,180328
Bắc Giang,248,,Huyện Lục Ngạn,1803,1966,Xã Kiên Lao,10,180310
Bắc Giang,248,,Huyện Lục Ngạn,1803,1966,Xã Biên Sơn,3,180303
Bắc Giang,248,,Huyện Lục Ngạn,1803,1966,Xã Kiên Thành,11,180311
Bắc Giang,248,,Huyện Lục Ngạn,1803,1966,Xã Hồng Giang,9,180309
Bắc Giang,248,,Huyện Lục Ngạn,1803,1966,Xã Kim Sơn,12,180312
Bắc Giang,248,,Huyện Lục Ngạn,1803,1966,Xã Tân Hoa,23,180323
Bắc Giang,248,,Huyện Lục Ngạn,1803,1966,Xã Giáp Sơn,7,180307
Bắc Giang,248,,Huyện Lục Ngạn,1803,1966,Xã Biển Động,2,180302
Bắc Giang,248,,Huyện Lục Ngạn,1803,1966,Xã Quý Sơn,21,180321
Bắc Giang,248,,Huyện Lục Ngạn,1803,1966,Xã Trù Hựu,29,180329
Bắc Giang,248,,Huyện Lục Ngạn,1803,1966,Xã Phì Điền,16,180316
Bắc Giang,248,,Huyện Lục Ngạn,1803,1966,Xã Nghĩa Hồ,15,180315
Bắc Giang,248,,Huyện Lục Ngạn,1803,1966,Xã Tân Quang,26,180326
Bắc Giang,248,,Huyện Lục Ngạn,1803,1966,Xã Đồng Cốc,6,180306
Bắc Giang,248,,Huyện Lục Ngạn,1803,1966,Xã Tân Lập,24,180324
Bắc Giang,248,,Huyện Lục Ngạn,1803,1966,Xã Phú Nhuận,19,180319
Bắc Giang,248,,Huyện Lục Ngạn,1803,1966,Xã Mỹ An,13,180313
Bắc Giang,248,,Huyện Lục Ngạn,1803,1966,Xã Nam Dương,14,180314
Bắc Giang,248,,Huyện Lục Ngạn,1803,1966,Xã Tân Mộc,25,180325
Bắc Giang,248,,Huyện Lục Ngạn,1803,1966,Xã Đèo Gia,5,180305
Bắc Giang,248,,Huyện Lục Ngạn,1803,1966,Xã Phượng Sơn,20,180320
Bắc Giang,248,,Huyện Sơn Động,1804,1761,Thị trấn An Châu,1,180401
Bắc Giang,248,,Huyện Sơn Động,1804,1761,Thị trấn Thanh Sơn,2,180402
Bắc Giang,248,,Huyện Sơn Động,1804,1761,Xã Thạch Sơn,17,180417
Bắc Giang,248,,Huyện Sơn Động,1804,1761,Xã Vân Sơn,21,180421
Bắc Giang,248,,Huyện Sơn Động,1804,1761,Xã Hữu Sản,12,180412
Bắc Giang,248,,Huyện Sơn Động,1804,1761,Xã Quế Sơn,16,180416
Bắc Giang,248,,Huyện Sơn Động,1804,1761,Xã Phúc Thắng,15,180415
Bắc Giang,248,,Huyện Sơn Động,1804,1761,Xã Chiên Sơn,9,180409
Bắc Giang,248,,Huyện Sơn Động,1804,1761,Xã Giáo Liêm,11,180411
Bắc Giang,248,,Huyện Sơn Động,1804,1761,Xã Vĩnh Khương,22,180422
Bắc Giang,248,,Huyện Sơn Động,1804,1761,Xã Cẩm Đàn,8,180408
Bắc Giang,248,,Huyện Sơn Động,1804,1761,Xã An Lạc,5,180405
Bắc Giang,248,,Huyện Sơn Động,1804,1761,Xã An Lập,6,180406
Bắc Giang,248,,Huyện Sơn Động,1804,1761,Xã Yên Định,23,180423
Bắc Giang,248,,Huyện Sơn Động,1804,1761,Xã Lệ Viễn,13,180413
Bắc Giang,248,,Huyện Sơn Động,1804,1761,Xã An Châu,4,180404
Bắc Giang,248,,Huyện Sơn Động,1804,1761,Xã An Bá,3,180403
Bắc Giang,248,,Huyện Sơn Động,1804,1761,Xã Tuấn Đạo,19,180419
Bắc Giang,248,,Huyện Sơn Động,1804,1761,Xã Dương Hưu,10,180410
Bắc Giang,248,,Huyện Sơn Động,1804,1761,Xã Bồng Am,7,180407
Bắc Giang,248,,Huyện Sơn Động,1804,1761,Xã Long Sơn,14,180414
Bắc Giang,248,,Huyện Sơn Động,1804,1761,Xã Tuấn Mậu,20,180420
Bắc Giang,248,,Huyện Sơn Động,1804,1761,Xã Thanh Luận,18,180418
Bắc Giang,248,,Huyện Yên Dũng,1810,1764,Thị trấn Neo,1,181001
Bắc Giang,248,,Huyện Yên Dũng,1810,1764,Thị trấn Tân Dân,2,181002
Bắc Giang,248,,Huyện Yên Dũng,1810,1764,Xã Lão Hộ,9,181009
Bắc Giang,248,,Huyện Yên Dũng,1810,1764,Xã Hương Gián,7,181007
Bắc Giang,248,,Huyện Yên Dũng,1810,1764,Xã Tân An,13,181013
Bắc Giang,248,,Huyện Yên Dũng,1810,1764,Xã Quỳnh Sơn,12,181012
Bắc Giang,248,,Huyện Yên Dũng,1810,1764,Xã Nội Hoàng,11,181011
Bắc Giang,248,,Huyện Yên Dũng,1810,1764,Xã Tiền Phong,17,181017
Bắc Giang,248,,Huyện Yên Dũng,1810,1764,Xã Xuân Phú,20,181020
Bắc Giang,248,,Huyện Yên Dũng,1810,1764,Xã Tân Liễu,14,181014
Bắc Giang,248,,Huyện Yên Dũng,1810,1764,Xã Trí Yên,18,181018
Bắc Giang,248,,Huyện Yên Dũng,1810,1764,Xã Lãng Sơn,8,181008
Bắc Giang,248,,Huyện Yên Dũng,1810,1764,Xã Yên Lư,21,181021
Bắc Giang,248,,Huyện Yên Dũng,1810,1764,Xã Tiến Dũng,16,181016
Bắc Giang,248,,Huyện Yên Dũng,1810,1764,Xã Nham Sơn,10,181010
Bắc Giang,248,,Huyện Yên Dũng,1810,1764,Xã Đức Giang,6,181006
Bắc Giang,248,,Huyện Yên Dũng,1810,1764,Xã Cảnh Thụy,3,181003
Bắc Giang,248,,Huyện Yên Dũng,1810,1764,Xã Tư Mại,19,181019
Bắc Giang,248,,Huyện Yên Dũng,1810,1764,Xã Thắng Cương,15,181015
Bắc Giang,248,,Huyện Yên Dũng,1810,1764,Xã Đồng Việt,5,181005
Bắc Giang,248,,Huyện Yên Dũng,1810,1764,Xã Đồng Phúc,4,181004
Bắc Giang,248,,Huyện Việt Yên,1809,1763,Thị trấn  Bích Động,1,180901
Bắc Giang,248,,Huyện Việt Yên,1809,1763,Thị trấn Nếnh,2,180902
Bắc Giang,248,,Huyện Việt Yên,1809,1763,Xã Thượng Lan,13,180913
Bắc Giang,248,,Huyện Việt Yên,1809,1763,Xã Việt Tiến,19,180919
Bắc Giang,248,,Huyện Việt Yên,1809,1763,Xã Nghĩa Trung,8,180908
Bắc Giang,248,,Huyện Việt Yên,1809,1763,Xã Minh Đức,7,180907
Bắc Giang,248,,Huyện Việt Yên,1809,1763,Xã Hương Mai,6,180906
Bắc Giang,248,,Huyện Việt Yên,1809,1763,Xã Tự Lạn,16,180916
Bắc Giang,248,,Huyện Việt Yên,1809,1763,Xã Bích Sơn,3,180903
Bắc Giang,248,,Huyện Việt Yên,1809,1763,Xã Trung Sơn,15,180915
Bắc Giang,248,,Huyện Việt Yên,1809,1763,Xã Hồng Thái,5,180905
Bắc Giang,248,,Huyện Việt Yên,1809,1763,Xã Tiên Sơn,14,180914
Bắc Giang,248,,Huyện Việt Yên,1809,1763,Xã Tăng Tiến,12,180912
Bắc Giang,248,,Huyện Việt Yên,1809,1763,Xã Quảng Minh,11,180911
Bắc Giang,248,,Huyện Việt Yên,1809,1763,Xã Hoàng Ninh,4,180904
Bắc Giang,248,,Huyện Việt Yên,1809,1763,Xã Ninh Sơn,9,180909
Bắc Giang,248,,Huyện Việt Yên,1809,1763,Xã Vân Trung,18,180918
Bắc Giang,248,,Huyện Việt Yên,1809,1763,Xã Vân Hà,17,180917
Bắc Giang,248,,Huyện Việt Yên,1809,1763,Xã Quang Châu,10,180910
Bắc Giang,248,,Huyện Hiệp Hòa,1807,1759,Thị trấn Thắng,1,180701
Bắc Giang,248,,Huyện Hiệp Hòa,1807,1759,Xã Đồng Tân,8,180708
Bắc Giang,248,,Huyện Hiệp Hòa,1807,1759,Xã Thanh Vân,24,180724
Bắc Giang,248,,Huyện Hiệp Hòa,1807,1759,Xã Hoàng Lương,12,180712
Bắc Giang,248,,Huyện Hiệp Hòa,1807,1759,Xã Hoàng Vân,14,180714
Bắc Giang,248,,Huyện Hiệp Hòa,1807,1759,Xã Hoàng Thanh,13,180713
Bắc Giang,248,,Huyện Hiệp Hòa,1807,1759,Xã Hoàng An,11,180711
Bắc Giang,248,,Huyện Hiệp Hòa,1807,1759,Xã Ngọc Sơn,21,180721
Bắc Giang,248,,Huyện Hiệp Hòa,1807,1759,Xã Thái Sơn,23,180723
Bắc Giang,248,,Huyện Hiệp Hòa,1807,1759,Xã Hòa Sơn,10,180710
Bắc Giang,248,,Huyện Hiệp Hòa,1807,1759,Xã Đức Thắng,9,180709
Bắc Giang,248,,Huyện Hiệp Hòa,1807,1759,Xã Quang Minh,22,180722
Bắc Giang,248,,Huyện Hiệp Hòa,1807,1759,Xã Lương Phong,18,180718
Bắc Giang,248,,Huyện Hiệp Hòa,1807,1759,Xã Hùng Sơn,16,180716
Bắc Giang,248,,Huyện Hiệp Hòa,1807,1759,Xã Đại Thành,4,180704
Bắc Giang,248,,Huyện Hiệp Hòa,1807,1759,Xã Thường Thắng,25,180725
Bắc Giang,248,,Huyện Hiệp Hòa,1807,1759,Xã Hợp Thịnh,15,180715
Bắc Giang,248,,Huyện Hiệp Hòa,1807,1759,Xã Danh Thắng,5,180705
Bắc Giang,248,,Huyện Hiệp Hòa,1807,1759,Xã Mai Trung,20,180720
Bắc Giang,248,,Huyện Hiệp Hòa,1807,1759,Xã Đoan Bái,6,180706
Bắc Giang,248,,Huyện Hiệp Hòa,1807,1759,Xã Bắc Lý,2,180702
Bắc Giang,248,,Huyện Hiệp Hòa,1807,1759,Xã Xuân Cẩm,26,180726
Bắc Giang,248,,Huyện Hiệp Hòa,1807,1759,Xã Hương Lâm,17,180717
Bắc Giang,248,,Huyện Hiệp Hòa,1807,1759,Xã Đông Lỗ,7,180707
Bắc Giang,248,,Huyện Hiệp Hòa,1807,1759,Xã Châu Minh,3,180703
Bắc Giang,248,,Huyện Hiệp Hòa,1807,1759,Xã Mai Đình,19,180719
Bắc Kạn,245,,Thành Phố Bắc Kạn,1101,1640,Phường Nguyễn Thị Minh Khai,3,110103
Bắc Kạn,245,,Thành Phố Bắc Kạn,1101,1640,Phường Sông Cầu,5,110105
Bắc Kạn,245,,Thành Phố Bắc Kạn,1101,1640,Phường Đức Xuân,1,110101
Bắc Kạn,245,,Thành Phố Bắc Kạn,1101,1640,Phường Phùng Chí Kiên,4,110104
Bắc Kạn,245,,Thành Phố Bắc Kạn,1101,1640,Phường Huyền Tụng,2,110102
Bắc Kạn,245,,Thành Phố Bắc Kạn,1101,1640,Xã Dương Quang,7,110107
Bắc Kạn,245,,Thành Phố Bắc Kạn,1101,1640,Xã Nông Thượng,8,110108
Bắc Kạn,245,,Thành Phố Bắc Kạn,1101,1640,Phường Xuất Hóa,6,110106
Bắc Kạn,245,,Huyện Pác Nặm,1108,3249,Xã Bằng Thành,2,110802
Bắc Kạn,245,,Huyện Pác Nặm,1108,3249,Xã Nhạn Môn,9,110809
Bắc Kạn,245,,Huyện Pác Nặm,1108,3249,Xã Bộc Bố,3,110803
Bắc Kạn,245,,Huyện Pác Nặm,1108,3249,Xã Công Bằng,6,110806
Bắc Kạn,245,,Huyện Pác Nặm,1108,3249,Xã Giáo Hiệu,7,110807
Bắc Kạn,245,,Huyện Pác Nặm,1108,3249,Xã Xuân La,10,110810
Bắc Kạn,245,,Huyện Pác Nặm,1108,3249,Xã An Thắng,1,110801
Bắc Kạn,245,,Huyện Pác Nặm,1108,3249,Xã Cổ Linh,5,110805
Bắc Kạn,245,,Huyện Pác Nặm,1108,3249,Xã Nghiên Loan,8,110808
Bắc Kạn,245,,Huyện Pác Nặm,1108,3249,Xã Cao Tân,4,110804
Bắc Kạn,245,,Huyện Ba Bể,1106,1887,Thị trấn Chợ Rã,1,110601
Bắc Kạn,245,,Huyện Ba Bể,1106,1887,Xã Bành Trạch,2,110602
Bắc Kạn,245,,Huyện Ba Bể,1106,1887,Xã Phúc Lộc,13,110613
Bắc Kạn,245,,Huyện Ba Bể,1106,1887,Xã Hà Hiệu,8,110608
Bắc Kạn,245,,Huyện Ba Bể,1106,1887,Xã Cao Thượng,3,110603
Bắc Kạn,245,,Huyện Ba Bể,1106,1887,Xã Cao Trĩ,4,110604
Bắc Kạn,245,,Huyện Ba Bể,1106,1887,Xã Khang Ninh,10,110610
Bắc Kạn,245,,Huyện Ba Bể,1106,1887,Xã Nam Mẫu,12,110612
Bắc Kạn,245,,Huyện Ba Bể,1106,1887,Xã Thượng Giáo,15,110615
Bắc Kạn,245,,Huyện Ba Bể,1106,1887,Xã Địa Linh,6,110606
Bắc Kạn,245,,Huyện Ba Bể,1106,1887,Xã Yến Dương,16,110616
Bắc Kạn,245,,Huyện Ba Bể,1106,1887,Xã Chu Hương,5,110605
Bắc Kạn,245,,Huyện Ba Bể,1106,1887,Xã Quảng Khê,14,110614
Bắc Kạn,245,,Huyện Ba Bể,1106,1887,Xã Mỹ Phương,11,110611
Bắc Kạn,245,,Huyện Ba Bể,1106,1887,Xã Hoàng Trĩ,9,110609
Bắc Kạn,245,,Huyện Ba Bể,1106,1887,Xã Đồng Phúc,7,110607
Bắc Kạn,245,,Huyện Ngân Sơn,1105,3242,Thị trấn Nà Phặc,1,110501
Bắc Kạn,245,,Huyện Ngân Sơn,1105,3242,Xã Thượng Ân,8,110508
Bắc Kạn,245,,Huyện Ngân Sơn,1105,3242,Xã Bằng Vân,2,110502
Bắc Kạn,245,,Huyện Ngân Sơn,1105,3242,Xã Cốc Đán,3,110503
Bắc Kạn,245,,Huyện Ngân Sơn,1105,3242,Xã Trung Hoà,10,110510
Bắc Kạn,245,,Huyện Ngân Sơn,1105,3242,Xã Đức Vân,4,110504
Bắc Kạn,245,,Huyện Ngân Sơn,1105,3242,Xã Vân Tùng,11,110511
Bắc Kạn,245,,Huyện Ngân Sơn,1105,3242,Xã Thượng Quan,9,110509
Bắc Kạn,245,,Huyện Ngân Sơn,1105,3242,Xã Lãng Ngâm,6,110506
Bắc Kạn,245,,Huyện Ngân Sơn,1105,3242,Xã Thuần Mang,7,110507
Bắc Kạn,245,,Huyện Ngân Sơn,1105,3242,Xã Hương Nê,5,110505
Bắc Kạn,245,,Huyện Bạch Thông,1103,1889,Thị trấn Phủ Thông,1,110301
Bắc Kạn,245,,Huyện Bạch Thông,1103,1889,Xã Phương Linh,10,110310
Bắc Kạn,245,,Huyện Bạch Thông,1103,1889,Xã Vi Hương,16,110316
Bắc Kạn,245,,Huyện Bạch Thông,1103,1889,Xã Sĩ Bình,13,110313
Bắc Kạn,245,,Huyện Bạch Thông,1103,1889,Xã Vũ Muộn,17,110317
Bắc Kạn,245,,Huyện Bạch Thông,1103,1889,Xã Đôn Phong,4,110304
Bắc Kạn,245,,Huyện Bạch Thông,1103,1889,Xã Tú Trĩ,15,110315
Bắc Kạn,245,,Huyện Bạch Thông,1103,1889,Xã Lục Bình,7,110307
Bắc Kạn,245,,Huyện Bạch Thông,1103,1889,Xã Tân Tiến,14,110314
Bắc Kạn,245,,Huyện Bạch Thông,1103,1889,Xã Quân Bình,11,110311
Bắc Kạn,245,,Huyện Bạch Thông,1103,1889,Xã Nguyên Phúc,9,110309
Bắc Kạn,245,,Huyện Bạch Thông,1103,1889,Xã Cao Sơn,3,110303
Bắc Kạn,245,,Huyện Bạch Thông,1103,1889,Xã Hà Vị,6,110306
Bắc Kạn,245,,Huyện Bạch Thông,1103,1889,Xã Cẩm Giàng,2,110302
Bắc Kạn,245,,Huyện Bạch Thông,1103,1889,Xã Mỹ Thanh,8,110308
Bắc Kạn,245,,Huyện Bạch Thông,1103,1889,Xã Dương Phong,5,110305
Bắc Kạn,245,,Huyện Bạch Thông,1103,1889,Xã Quang Thuận,12,110312
Bắc Kạn,245,,Huyện Chợ Đồn,1102,1913,Thị trấn Bằng Lũng,1,110201
Bắc Kạn,245,,Huyện Chợ Đồn,1102,1913,Xã Xuân Lạc,18,110218
Bắc Kạn,245,,Huyện Chợ Đồn,1102,1913,Xã Nam Cường,10,110210
Bắc Kạn,245,,Huyện Chợ Đồn,1102,1913,Xã Đồng Lạc,7,110207
Bắc Kạn,245,,Huyện Chợ Đồn,1102,1913,Xã Tân Lập,17,110217
Bắc Kạn,245,,Huyện Chợ Đồn,1102,1913,Xã Bản Thi,2,110202
Bắc Kạn,245,,Huyện Chợ Đồn,1102,1913,Xã Quảng Bạch,15,110215
Bắc Kạn,245,,Huyện Chợ Đồn,1102,1913,Xã Bằng Phúc,4,110204
Bắc Kạn,245,,Huyện Chợ Đồn,1102,1913,Xã Yên Thịnh,21,110221
Bắc Kạn,245,,Huyện Chợ Đồn,1102,1913,Xã Yên Thượng,22,110222
Bắc Kạn,245,,Huyện Chợ Đồn,1102,1913,Xã Phương Viên,14,110214
Bắc Kạn,245,,Huyện Chợ Đồn,1102,1913,Xã Ngọc Phái,12,110212
Bắc Kạn,245,,Huyện Chợ Đồn,1102,1913,Xã Rã Bản,16,110216
Bắc Kạn,245,,Huyện Chợ Đồn,1102,1913,Xã Đông Viên,8,110208
Bắc Kạn,245,,Huyện Chợ Đồn,1102,1913,Xã Lương Bằng,9,110209
Bắc Kạn,245,,Huyện Chợ Đồn,1102,1913,Xã Bằng Lãng,3,110203
Bắc Kạn,245,,Huyện Chợ Đồn,1102,1913,Xã Đại Sảo,6,110206
Bắc Kạn,245,,Huyện Chợ Đồn,1102,1913,Xã Nghĩa Tá,11,110211
Bắc Kạn,245,,Huyện Chợ Đồn,1102,1913,Xã Phong Huân,13,110213
Bắc Kạn,245,,Huyện Chợ Đồn,1102,1913,Xã Yên Mỹ,19,110219
Bắc Kạn,245,,Huyện Chợ Đồn,1102,1913,Xã Bình Trung,5,110205
Bắc Kạn,245,,Huyện Chợ Đồn,1102,1913,Xã Yên Nhuận,20,110220
Bắc Kạn,245,,Huyện Chợ Mới,1107,1914,Thị trấn Chợ Mới,1,11071
Bắc Kạn,245,,Huyện Chợ Mới,1107,1914,Xã Tân Sơn,10,110710
Bắc Kạn,245,,Huyện Chợ Mới,1107,1914,Xã Thanh Vận,13,110713
Bắc Kạn,245,,Huyện Chợ Mới,1107,1914,Xã Mai Lạp,5,11075
Bắc Kạn,245,,Huyện Chợ Mới,1107,1914,Xã Hoà Mục,4,11074
Bắc Kạn,245,,Huyện Chợ Mới,1107,1914,Xã Thanh Mai,12,110712
Bắc Kạn,245,,Huyện Chợ Mới,1107,1914,Xã Cao Kỳ,3,11073
Bắc Kạn,245,,Huyện Chợ Mới,1107,1914,Xã Nông Hạ,7,11077
Bắc Kạn,245,,Huyện Chợ Mới,1107,1914,Xã Yên Cư,14,110714
Bắc Kạn,245,,Huyện Chợ Mới,1107,1914,Xã Nông Thịnh,8,11078
Bắc Kạn,245,,Huyện Chợ Mới,1107,1914,Xã Yên Hân,16,110716
Bắc Kạn,245,,Huyện Chợ Mới,1107,1914,Xã Thanh Bình,11,110711
Bắc Kạn,245,,Huyện Chợ Mới,1107,1914,Xã Như Cố,6,11076
Bắc Kạn,245,,Huyện Chợ Mới,1107,1914,Xã Bình Văn,2,11072
Bắc Kạn,245,,Huyện Chợ Mới,1107,1914,Xã Yên Đĩnh,15,110715
Bắc Kạn,245,,Huyện Chợ Mới,1107,1914,Xã Quảng Chu,9,11079
Bắc Kạn,245,,Huyện Na Rì,1104,3232,Thị trấn Yến Lạc,1,110401
Bắc Kạn,245,,Huyện Na Rì,1104,3232,Xã Vũ Loan,21,110421
Bắc Kạn,245,,Huyện Na Rì,1104,3232,Xã Lạng San,13,110413
Bắc Kạn,245,,Huyện Na Rì,1104,3232,Xã Lương Thượng,17,110417
Bắc Kạn,245,,Huyện Na Rì,1104,3232,Xã Kim Hỷ,10,110410
Bắc Kạn,245,,Huyện Na Rì,1104,3232,Xã Văn Học,19,110419
Bắc Kạn,245,,Huyện Na Rì,1104,3232,Xã Cường Lợi,5,110405
Bắc Kạn,245,,Huyện Na Rì,1104,3232,Xã Lương Hạ,15,110415
Bắc Kạn,245,,Huyện Na Rì,1104,3232,Xã Kim Lư,11,110411
Bắc Kạn,245,,Huyện Na Rì,1104,3232,Xã Lương Thành,16,110416
Bắc Kạn,245,,Huyện Na Rì,1104,3232,Xã Ân Tình,2,110402
Bắc Kạn,245,,Huyện Na Rì,1104,3232,Xã Lam Sơn,12,110412
Bắc Kạn,245,,Huyện Na Rì,1104,3232,Xã Văn Minh,20,110420
Bắc Kạn,245,,Huyện Na Rì,1104,3232,Xã Côn Minh,3,110403
Bắc Kạn,245,,Huyện Na Rì,1104,3232,Xã Cư Lễ,4,110404
Bắc Kạn,245,,Huyện Na Rì,1104,3232,Xã Hữu Thác,9,110409
Bắc Kạn,245,,Huyện Na Rì,1104,3232,Xã Hảo Nghĩa,8,110408
Bắc Kạn,245,,Huyện Na Rì,1104,3232,Xã Quang Phong,18,110418
Bắc Kạn,245,,Huyện Na Rì,1104,3232,Xã Dương Sơn,7,110407
Bắc Kạn,245,,Huyện Na Rì,1104,3232,Xã Xuân Dương,22,110422
Bắc Kạn,245,,Huyện Na Rì,1104,3232,Xã Đổng Xá,6,110406
